R1.006,R2.064,R3.021,P1.05,P2.04	Srebf2	1	chr15_82191496
R1.034,R2.029,R3.040,P1.05,P2.04	Tcf20	1	chr15_82822584
R1.040,R2.006,R3.076,P1.05,P2.04	Tcf20	1	chr15_82963291
R1.021,R2.072,R3.095,P1.05,P2.04	Pacsin2	1	chr15_83381889
R1.041,R2.090,R3.001,P1.05,P2.04	Mpped1	1	chr15_83780135
R1.044,R2.025,R3.006,P1.05,P2.04	Phf21b	1	chr15_84794148
R1.044,R2.052,R3.062,P1.05,P2.04	Phf21b	1	chr15_84794148
R1.048,R2.034,R3.063,P1.05,P2.04	Atxn10	1	chr15_85379915
R1.046,R2.090,R3.024,P1.05,P2.04	Lncppara	2	chr15_85681074
R1.039,R2.083,R3.082,P1.05,P2.04	Brd1	1	chr15_88688416
R1.009,R2.063,R3.001,P1.05,P2.04	Tubgcp6	1	chr15_89112194
R1.046,R2.090,R3.075,P1.05,P2.04	Dennd6b	1	chr15_89194136
R1.041,R2.017,R3.092,P1.05,P2.04	Lmf2	1	chr15_89353270
R1.023,R2.047,R3.057,P1.05,P2.04	Syt10	1	chr15_89829869
R1.017,R2.030,R3.078,P1.05,P2.04	Cpne8	1	chr15_90623469
R1.021,R2.085,R3.087,P1.05,P2.04	Cntn1	1	chr15_92058017
R1.044,R2.013,R3.062,P1.05,P2.04	Cntn1	1	chr15_92087448
R1.047,R2.021,R3.028,P1.05,P2.04	Cntn1	1	chr15_92093604
R1.015,R2.054,R3.083,P1.05,P2.04	Cntn1	1	chr15_92163153
R1.022,R2.083,R3.047,P1.05,P2.04	Cntn1	4	chr15_92232101
R1.041,R2.044,R3.067,P1.05,P2.04	Cntn1	2	chr15_92232128
R1.071,R2.021,R3.017,P1.05,P2.04	Cntn1	1	chr15_92274287
R1.048,R2.091,R3.062,P1.05,P2.04	Gm24447	1	chr15_93234435
R1.040,R2.018,R3.094,P1.05,P2.04	Gm24447	1	chr15_93234501
R1.025,R2.033,R3.063,P1.05,P2.04	Adamts20	1	chr15_94326168
R1.028,R2.036,R3.087,P1.05,P2.04	Adamts20	1	chr15_94349780
R1.011,R2.052,R3.053,P1.05,P2.04	Nell2	1	chr15_95383678
R1.016,R2.066,R3.066,P1.05,P2.04	Nell2	1	chr15_95411879
R1.013,R2.001,R3.025,P1.05,P2.04	Dbx2	1	chr15_95631274
R1.032,R2.087,R3.066,P1.05,P2.04	Dbx2	1	chr15_95631274
R1.002,R2.066,R3.054,P1.05,P2.04	Dbx2	1	chr15_95631280
R1.023,R2.028,R3.020,P1.05,P2.04	Dbx2	1	chr15_95631280
R1.015,R2.040,R3.009,P1.05,P2.04	Ano6	1	chr15_95953844
R1.010,R2.056,R3.042,P1.05,P2.04	2610037D02Rik	1	chr15_96267799
R1.020,R2.012,R3.063,P1.05,P2.04	Arid2	1	chr15_96400918
R1.020,R2.027,R3.033,P1.05,P2.04	Arid2	1	chr15_96400918
R1.020,R2.030,R3.027,P1.05,P2.04	Slc38a1	1	chr15_96400918
R1.020,R2.053,R3.028,P1.05,P2.04	Arid2	1	chr15_96400918
R1.020,R2.015,R3.036,P1.05,P2.04	Arid2	1	chr15_96400919
R1.005,R2.008,R3.039,P1.05,P2.04	Arf3	1	chr15_98738154
R1.032,R2.011,R3.082,P1.05,P2.04	Spats2	1	chr15_99195849
R1.013,R2.023,R3.011,P1.05,P2.04	Smarcd1	1	chr15_99709324
R1.048,R2.038,R3.021,P1.05,P2.04	Clec16a	1	chr16_10575339
R1.018,R2.025,R3.094,P1.05,P2.04	Clec16a	1	chr16_10690829
R1.018,R2.051,R3.061,P1.05,P2.04	Clec16a	1	chr16_10690829
R1.018,R2.094,R3.014,P1.05,P2.04	Clec16a	1	chr16_10690829
R1.043,R2.066,R3.047,P1.05,P2.04	Clec16a	1	chr16_10690829
R1.045,R2.037,R3.076,P1.05,P2.04	Clec16a	1	chr16_10690829
R1.027,R2.017,R3.028,P1.05,P2.04	Zc3h7a	1	chr16_11143924
R1.004,R2.046,R3.049,P1.05,P2.04	Zc3h7a	1	chr16_11143933
R1.016,R2.092,R3.039,P1.05,P2.04	Zc3h7a	1	chr16_11143948
R1.041,R2.048,R3.067,P1.05,P2.04	Zc3h7a	1	chr16_11143978
R1.043,R2.048,R3.039,P1.05,P2.04	Zc3h7a	1	chr16_11143984
R1.045,R2.088,R3.042,P1.05,P2.04	Zc3h7a	1	chr16_11143990
R1.030,R2.079,R3.030,P1.05,P2.04	Zc3h7a	1	chr16_11144032
R1.042,R2.025,R3.050,P1.05,P2.04	Zc3h7a	1	chr16_11144032
R1.012,R2.071,R3.057,P1.05,P2.04	Zc3h7a	1	chr16_11144053
R1.048,R2.027,R3.007,P1.05,P2.04	Zc3h7a	1	chr16_11144053
R1.048,R2.023,R3.016,P1.05,P2.04	Zc3h7a	1	chr16_11144072
R1.006,R2.020,R3.039,P1.05,P2.04	Gm23935	1	chr16_11144086
R1.013,R2.049,R3.054,P1.05,P2.04	Gm23935	1	chr16_11144107
R1.047,R2.091,R3.070,P1.05,P2.04	Gm23935	1	chr16_11144109
R1.012,R2.034,R3.074,P1.05,P2.04	Gm23935	1	chr16_11144150
R1.037,R2.002,R3.063,P1.05,P2.04	Gm23935	1	chr16_11144150
R1.043,R2.039,R3.002,P1.05,P2.04	Zc3h7a	1	chr16_11144187
R1.038,R2.052,R3.015,P1.05,P2.04	Zc3h7a	1	chr16_11144226
R1.048,R2.045,R3.041,P1.05,P2.04	Zc3h7a	1	chr16_11144249
R1.038,R2.032,R3.064,P1.05,P2.04	Zc3h7a	1	chr16_11144264
R1.022,R2.002,R3.063,P1.05,P2.04	Snx29	1	chr16_11421923
R1.035,R2.066,R3.027,P1.05,P2.04	Snx29	1	chr16_11605178
R1.048,R2.013,R3.093,P1.05,P2.04	Shisa9	1	chr16_12055740
R1.033,R2.089,R3.010,P1.05,P2.04	Shisa9	2	chr16_12129806
R1.007,R2.052,R3.043,P1.05,P2.04	Shisa9	1	chr16_12137020
R1.011,R2.072,R3.089,P1.05,P2.04	Shisa9	1	chr16_12215839
R1.028,R2.012,R3.009,P1.05,P2.04	Mrtfb	1	chr16_13315941
R1.040,R2.032,R3.086,P1.05,P2.04	Mrtfb	1	chr16_13379849
R1.034,R2.065,R3.064,P1.05,P2.04	Mrtfb	1	chr16_13415550
R1.040,R2.090,R3.019,P1.05,P2.04	Bfar	1	chr16_13685326
R1.026,R2.025,R3.094,P1.05,P2.04	Bmerb1	1	chr16_13997165
R1.024,R2.011,R3.023,P1.05,P2.04	Bmerb1	1	chr16_14070818
R1.044,R2.001,R3.008,P1.05,P2.04	Abcc1	1	chr16_14365773
R1.020,R2.043,R3.050,P1.05,P2.04	Gm33696	1	chr16_14894116
R1.016,R2.085,R3.042,P1.05,P2.04	Spidr	1	chr16_16034490
R1.023,R2.049,R3.091,P1.05,P2.04	Mapk1	1	chr16_17001758
R1.006,R2.046,R3.002,P1.05,P2.04	Pi4ka	1	chr16_17297051
R1.032,R2.008,R3.013,P1.05,P2.04	Pi4ka	1	chr16_17376980
R1.015,R2.069,R3.021,P1.05,P2.04	Tango2	1	chr16_18314438
R1.008,R2.004,R3.042,P1.05,P2.04	Comt	2	chr16_18414014
R1.048,R2.063,R3.010,P1.05,P2.04	Gnb1l	1	chr16_18533208
R1.042,R2.050,R3.007,P1.05,P2.04	Gnb1l	1	chr16_18533226
R1.013,R2.056,R3.019,P1.05,P2.04	Gnb1l	1	chr16_18533232
R1.006,R2.006,R3.019,P1.05,P2.04	Gnb1l	2	chr16_18533282
R1.058,R2.018,R3.062,P1.05,P2.04	Klhl24	1	chr16_20109742
R1.048,R2.019,R3.011,P1.05,P2.04	Ap2m1	1	chr16_20541894
R1.031,R2.091,R3.090,P1.05,P2.04	Psmd2	1	chr16_20657553
R1.016,R2.024,R3.032,P1.05,P2.04	Dgkg	2	chr16_22498777
R1.047,R2.060,R3.006,P1.05,P2.04	Hrg	1	chr16_22744605
R1.047,R2.062,R3.094,P1.05,P2.04	Hrg	1	chr16_22744605
R1.029,R2.066,R3.052,P1.05,P2.04	Eif4a2	1	chr16_23113563
R1.012,R2.077,R3.050,P1.05,P2.04	Ccdc50	1	chr16_27444329
R1.004,R2.054,R3.085,P1.05,P2.04	Fgf12	2	chr16_28272913
R1.016,R2.011,R3.069,P1.05,P2.04	Fgf12	1	chr16_28318491
R1.006,R2.015,R3.026,P1.05,P2.04	Fgf12	1	chr16_28351546
R1.010,R2.008,R3.034,P1.05,P2.04	Fgf12	1	chr16_28629357
R1.032,R2.083,R3.095,P1.05,P2.04	Fgf12	1	chr16_28744540
R1.006,R2.002,R3.060,P1.05,P2.04	Opa1	1	chr16_29628492
R1.040,R2.048,R3.064,P1.05,P2.04	Xxylt1	1	chr16_31035812
R1.015,R2.008,R3.056,P1.05,P2.04	Ppp1r2	1	chr16_31274556
R1.048,R2.015,R3.041,P1.05,P2.04	Bdh1	2	chr16_31435196
R1.016,R2.028,R3.095,P1.05,P2.04	Tfrc	1	chr16_32622899
R1.015,R2.069,R3.091,P1.05,P2.04	Tnk2	3	chr16_32649259
R1.018,R2.049,R3.018,P1.05,P2.04	Snx4	2	chr16_33270741
R1.026,R2.048,R3.003,P1.05,P2.04	Zfp148	1	chr16_33500292
R1.005,R2.083,R3.030,P1.05,P2.04	Kalrn	1	chr16_34363485
R1.011,R2.011,R3.083,P1.05,P2.04	Hacd2	1	chr16_35104137
R1.021,R2.046,R3.077,P1.05,P2.04	Adcy5	1	chr16_35154850
R1.032,R2.010,R3.036,P1.05,P2.04	Sema5b	1	chr16_35608930
R1.046,R2.008,R3.072,P1.05,P2.04	Sema5b	1	chr16_35622707
R1.046,R2.056,R3.061,P1.05,P2.04	Gm15564	1	chr16_35981605
R1.045,R2.025,R3.066,P1.05,P2.04	Gm15564	1	chr16_35981687
R1.031,R2.033,R3.047,P1.05,P2.04	Gm15564	1	chr16_35981692
R1.003,R2.061,R3.013,P1.05,P2.04	Gm15564	2	chr16_35981696
R1.032,R2.023,R3.055,P1.05,P2.04	Gm15564	1	chr16_35981696
R1.001,R2.025,R3.061,P1.05,P2.04	Gm15564	1	chr16_35981697
R1.018,R2.073,R3.029,P1.05,P2.04	Gm15564	1	chr16_35981697
R1.046,R2.001,R3.068,P1.05,P2.04	Gm15564	1	chr16_35981697
R1.048,R2.031,R3.014,P1.05,P2.04	Gm15564	2	chr16_35981697
R1.012,R2.045,R3.037,P1.05,P2.04	Gm15564	1	chr16_35981698
R1.014,R2.014,R3.071,P1.05,P2.04	Gm15564	1	chr16_35981698
R1.019,R2.007,R3.078,P1.05,P2.04	Gm15564	2	chr16_35981698
R1.021,R2.014,R3.004,P1.05,P2.04	Gm15564	1	chr16_35981698
R1.017,R2.071,R3.066,P1.05,P2.04	Gm15564	1	chr16_35981703
R1.024,R2.031,R3.085,P1.05,P2.04	Gm15564	1	chr16_35981706
R1.028,R2.010,R3.070,P1.05,P2.04	Gm15564	1	chr16_35981710
R1.008,R2.055,R3.062,P1.05,P2.04	Gm15564	1	chr16_35981712
R1.024,R2.048,R3.073,P1.05,P2.04	Gm15564	1	chr16_35981717
R1.039,R2.050,R3.089,P1.05,P2.04	Gm15564	1	chr16_35981717
R1.042,R2.033,R3.041,P1.05,P2.04	Gm15564	1	chr16_35981717
R1.015,R2.072,R3.090,P1.05,P2.04	Gm15564	1	chr16_35981718
R1.015,R2.029,R3.035,P1.05,P2.04	Gm15564	1	chr16_35981719
R1.028,R2.003,R3.015,P1.05,P2.04	Gm15564	1	chr16_35981719
R1.007,R2.008,R3.008,P1.05,P2.04	Gm15564	1	chr16_35981721
R1.002,R2.066,R3.087,P1.05,P2.04	Gm15564	1	chr16_35981736
R1.010,R2.045,R3.084,P1.05,P2.04	Gm15564	1	chr16_35981736
R1.046,R2.091,R3.024,P1.05,P2.04	Gm15564	1	chr16_35981736
R1.003,R2.013,R3.044,P1.05,P2.04	Gm15564	1	chr16_35981743
R1.067,R2.073,R3.087,P1.05,P2.04	Gm15564	1	chr16_35981757
R1.011,R2.083,R3.040,P1.05,P2.04	Gm15564	1	chr16_35981773
R1.029,R2.063,R3.045,P1.05,P2.04	Gm15564	1	chr16_35981773
R1.034,R2.069,R3.088,P1.05,P2.04	Gsk3b	1	chr16_38195116
R1.041,R2.051,R3.048,P1.05,P2.04	Nr1i2	1	chr16_38284572
R1.038,R2.043,R3.088,P1.05,P2.04	Lsamp	2	chr16_39986680
R1.015,R2.056,R3.049,P1.05,P2.04	Lsamp	1	chr16_40286392
R1.039,R2.033,R3.002,P1.05,P2.04	Lsamp	1	chr16_40302155
R1.048,R2.052,R3.056,P1.05,P2.04	Lsamp	2	chr16_40393088
R1.039,R2.033,R3.009,P1.05,P2.04	Lsamp	1	chr16_40548730
R1.087,R2.041,R3.009,P1.05,P2.04	Lsamp	2	chr16_40699965
R1.005,R2.083,R3.062,P1.05,P2.04	Lsamp	1	chr16_40750769
R1.048,R2.045,R3.045,P1.05,P2.04	Crebbp	1	chr16_4111220
R1.028,R2.020,R3.053,P1.05,P2.04	Lsamp	1	chr16_41534990
R1.004,R2.051,R3.037,P1.05,P2.04	Lsamp	1	chr16_41762153
R1.028,R2.029,R3.029,P1.05,P2.04	Lsamp	1	chr16_41804040
R1.015,R2.044,R3.008,P1.05,P2.04	Gap43	1	chr16_42271917
R1.048,R2.035,R3.053,P1.05,P2.04	Gm5766	1	chr16_4229362
R1.036,R2.087,R3.062,P1.05,P2.04	Zbtb20	1	chr16_43025953
R1.004,R2.089,R3.090,P1.05,P2.04	Adcy9	2	chr16_4390386
R1.046,R2.065,R3.077,P1.05,P2.04	Boc	2	chr16_44555500
R1.045,R2.009,R3.060,P1.05,P2.04	Gcsam	1	chr16_45615278
R1.045,R2.037,R3.057,P1.05,P2.04	Gcsam	1	chr16_45615278
R1.045,R2.085,R3.056,P1.05,P2.04	Gcsam	1	chr16_45615278
R1.016,R2.081,R3.053,P1.05,P2.04	Plcxd2	1	chr16_45961361
R1.037,R2.084,R3.018,P1.05,P2.04	Cdip1	1	chr16_4774584
R1.036,R2.066,R3.060,P1.05,P2.04	Anks3	1	chr16_4944096
R1.030,R2.003,R3.096,P1.05,P2.04	Anks3	1	chr16_4944761
R1.046,R2.053,R3.037,P1.05,P2.04	Anks3	1	chr16_4957662
R1.013,R2.013,R3.047,P1.05,P2.04	Bbx	1	chr16_50360054
R1.026,R2.020,R3.095,P1.05,P2.04	Alcam	1	chr16_52314402
R1.035,R2.041,R3.095,P1.05,P2.04	Alg1	1	chr16_5235172
R1.011,R2.070,R3.014,P1.05,P2.04	Abi3bp	1	chr16_56670377
R1.009,R2.073,R3.042,P1.05,P2.04	Tbc1d23	2	chr16_57230591
R1.016,R2.055,R3.007,P1.05,P2.04	Epha6	1	chr16_60363512
R1.030,R2.074,R3.093,P1.05,P2.04	Epha6	1	chr16_60605452
R1.014,R2.087,R3.025,P1.05,P2.04	Rbfox1	1	chr16_6221759
R1.026,R2.055,R3.043,P1.05,P2.04	Rbfox1	1	chr16_6234628
R1.018,R2.061,R3.071,P1.05,P2.04	Nsun3	1	chr16_62766838
R1.020,R2.002,R3.095,P1.05,P2.04	Arl13b	1	chr16_62832631
R1.008,R2.066,R3.049,P1.05,P2.04	Rbfox1	1	chr16_6295123
R1.016,R2.033,R3.009,P1.05,P2.04	Rbfox1	2	chr16_6329611
R1.038,R2.029,R3.033,P1.05,P2.04	Rbfox1	2	chr16_6335379
R1.047,R2.018,R3.038,P1.05,P2.04	Rbfox1	1	chr16_6339410
R1.021,R2.064,R3.055,P1.05,P2.04	Rbfox1	1	chr16_6366260
R1.028,R2.001,R3.022,P1.05,P2.04	Htr1f	1	chr16_65005014
R1.011,R2.011,R3.003,P1.05,P2.04	Cadm2	1	chr16_66684617
R1.016,R2.083,R3.013,P1.05,P2.04	Cadm2	1	chr16_66691374
R1.002,R2.035,R3.077,P1.05,P2.04	Cadm2	1	chr16_66702925
R1.008,R2.018,R3.069,P1.05,P2.04	Cadm2	1	chr16_66885560
R1.008,R2.034,R3.057,P1.05,P2.04	Cadm2	1	chr16_66885560
R1.036,R2.033,R3.033,P1.05,P2.04	Cadm2	1	chr16_66936341
R1.007,R2.050,R3.027,P1.05,P2.04	Cadm2	1	chr16_66997506
R1.013,R2.039,R3.059,P1.05,P2.04	Cadm2	1	chr16_67038158
R1.008,R2.017,R3.006,P1.05,P2.04	Cadm2	1	chr16_67278906
R1.046,R2.047,R3.019,P1.05,P2.04	Cadm2	1	chr16_67293551
R1.028,R2.042,R3.032,P1.05,P2.04	Rbfox1	1	chr16_6732630
R1.044,R2.001,R3.073,P1.05,P2.04	Cadm2	1	chr16_67480794
R1.072,R2.089,R3.044,P1.05,P2.04	Cadm2	1	chr16_67584273
R1.038,R2.083,R3.086,P1.05,P2.04	Rbfox1	2	chr16_6948888
R1.048,R2.073,R3.072,P1.05,P2.04	Rbfox1	1	chr16_6950882
R1.028,R2.055,R3.084,P1.05,P2.04	Rbfox1	1	chr16_6963804
R1.028,R2.088,R3.021,P1.05,P2.04	Rbfox1	2	chr16_7010382
R1.044,R2.092,R3.035,P1.05,P2.04	Gbe1	1	chr16_70427783
R1.087,R2.065,R3.074,P1.05,P2.04	Rbfox1	1	chr16_7070588
R1.015,R2.080,R3.024,P1.05,P2.04	Robo1	1	chr16_72584979
R1.034,R2.090,R3.042,P1.05,P2.04	Robo1	1	chr16_72860412
R1.040,R2.013,R3.065,P1.05,P2.04	Robo1	1	chr16_73043314
R1.044,R2.033,R3.041,P1.05,P2.04	Robo2	1	chr16_74233150
R1.095,R2.085,R3.068,P1.05,P2.04	Usp25	1	chr16_77092447
R1.039,R2.056,R3.038,P1.05,P2.04	Mir99ahg	2	chr16_77626438
R1.032,R2.041,R3.055,P1.05,P2.04	Ncam2	1	chr16_81310459
R1.040,R2.030,R3.062,P1.05,P2.04	Ncam2	1	chr16_81624374
R1.012,R2.026,R3.068,P1.05,P2.04	Bach1	1	chr16_87724897
R1.045,R2.063,R3.091,P1.05,P2.04	Tiam1	1	chr16_89872936
R1.014,R2.079,R3.032,P1.05,P2.04	Synj1	1	chr16_90973492
R1.002,R2.051,R3.075,P1.05,P2.04	Son	1	chr16_91673254
R1.005,R2.079,R3.028,P1.05,P2.04	Itsn1	1	chr16_91729460
R1.042,R2.057,R3.069,P1.05,P2.04	Smim11	1	chr16_92303303
R1.043,R2.056,R3.065,P1.05,P2.04	Dop1b	1	chr16_93774108
R1.040,R2.092,R3.030,P1.05,P2.04	Sim2	1	chr16_94121533
R1.027,R2.010,R3.089,P1.05,P2.04	Ttc3	1	chr16_94429458
R1.009,R2.015,R3.064,P1.05,P2.04	Ttc3	2	chr16_94444495
R1.017,R2.046,R3.034,P1.05,P2.04	Kcnj6	1	chr16_94822167
R1.009,R2.001,R3.091,P1.05,P2.04	Kcnj6	1	chr16_94920688
R1.022,R2.007,R3.063,P1.05,P2.04	Kcnj6	1	chr16_94933867
R1.027,R2.070,R3.011,P1.05,P2.04	Kcnj6	1	chr16_94986926
R1.047,R2.030,R3.037,P1.05,P2.04	Erg	1	chr16_95448172
R1.021,R2.074,R3.023,P1.05,P2.04	Ets2	1	chr16_95719514
R1.014,R2.091,R3.026,P1.05,P2.04	Brwd1	1	chr16_96009844
R1.031,R2.023,R3.061,P1.05,P2.04	Brwd1	1	chr16_96060301
R1.031,R2.083,R3.023,P1.05,P2.04	Brwd1	1	chr16_96081850
R1.039,R2.017,R3.065,P1.05,P2.04	Dscam	1	chr16_96708424
R1.024,R2.026,R3.026,P1.05,P2.04	Dscam	1	chr16_97012749
R1.031,R2.088,R3.033,P1.05,P2.04	Dscam	1	chr16_97090717
R1.061,R2.048,R3.054,P1.05,P2.04	Grin2a	1	chr16_9852251
R1.015,R2.059,R3.033,P1.05,P2.04	Grin2a	1	chr16_9887194
R1.017,R2.088,R3.010,P1.05,P2.04	Grin2a	1	chr16_9900965
R1.026,R2.002,R3.075,P1.05,P2.04	Grin2a	1	chr16_9921642
R1.087,R2.095,R3.067,P1.05,P2.04	Qk	1	chr17_10214973
R1.033,R2.006,R3.024,P1.05,P2.04	Qk	1	chr17_10287278
R1.009,R2.073,R3.022,P1.05,P2.04	1700110C19Rik	1	chr17_10326986
R1.028,R2.033,R3.090,P1.05,P2.04	Prkn	1	chr17_11399757
R1.031,R2.013,R3.005,P1.05,P2.04	Prkn	1	chr17_11467796
R1.042,R2.061,R3.029,P1.05,P2.04	Agpat4	1	chr17_12172227
R1.043,R2.073,R3.067,P1.05,P2.04	Agpat4	2	chr17_12185687
R1.031,R2.017,R3.017,P1.05,P2.04	Igf2r	1	chr17_12709394
R1.048,R2.085,R3.082,P1.05,P2.04	Afdn	1	chr17_13829982
R1.076,R2.094,R3.085,P1.05,P2.04	Fam120b	1	chr17_15396525
R1.027,R2.059,R3.001,P1.05,P2.04	Fam120b	1	chr17_15433238
R1.008,R2.023,R3.087,P1.05,P2.04	Chd1	1	chr17_15705421
R1.039,R2.002,R3.068,P1.05,P2.04	Chd1	1	chr17_15705421
R1.046,R2.050,R3.006,P1.05,P2.04	Chd1	1	chr17_15705421
R1.035,R2.095,R3.008,P1.05,P2.04	Lix1	1	chr17_17426295
R1.007,R2.050,R3.070,P1.05,P2.04	Lnpep	2	chr17_17524737
R1.003,R2.009,R3.003,P1.05,P2.04	Lnpep	1	chr17_17538248
R1.040,R2.043,R3.094,P1.05,P2.04	Spaca6	1	chr17_17833867
R1.015,R2.076,R3.012,P1.05,P2.04	9330136K24Rik	2	chr17_21533286
R1.006,R2.072,R3.022,P1.05,P2.04	Zfp948	1	chr17_21569005
R1.004,R2.049,R3.031,P1.05,P2.04	Zfp213	1	chr17_23560026
R1.014,R2.068,R3.075,P1.05,P2.04	Srrm2	1	chr17_23817112
R1.013,R2.096,R3.041,P1.05,P2.04	Abca3	1	chr17_24408591
R1.043,R2.096,R3.004,P1.05,P2.04	E4f1	1	chr17_24459346
R1.036,R2.085,R3.062,P1.05,P2.04	Pkd1	1	chr17_24563181
R1.002,R2.081,R3.044,P1.05,P2.04	Pkd1	1	chr17_24591743
R1.040,R2.081,R3.016,P1.05,P2.04	Mapk8ip3	1	chr17_24914629
R1.044,R2.033,R3.087,P1.05,P2.04	Gnptg	1	chr17_25240073
R1.040,R2.059,R3.033,P1.05,P2.04	Lmf1	3	chr17_25640009
R1.041,R2.090,R3.093,P1.05,P2.04	Dusp1	1	chr17_26522415
R1.006,R2.036,R3.003,P1.05,P2.04	Gm41555	1	chr17_26899351
R1.060,R2.050,R3.067,P1.05,P2.04	Gm41555	1	chr17_26916810
R1.039,R2.037,R3.005,P1.05,P2.04	Grm4	1	chr17_27474474
R1.016,R2.070,R3.029,P1.05,P2.04	Anks1	1	chr17_27969123
R1.020,R2.068,R3.059,P1.05,P2.04	Cpne5	1	chr17_29083381
R1.020,R2.089,R3.056,P1.05,P2.04	Cpne5	1	chr17_29083381
R1.017,R2.021,R3.025,P1.05,P2.04	Btbd9	1	chr17_30477333
R1.040,R2.074,R3.035,P1.05,P2.04	Btbd9	1	chr17_30478373
R1.031,R2.038,R3.084,P1.05,P2.04	Abcg1	1	chr17_31106145
R1.007,R2.073,R3.063,P1.05,P2.04	Scaf8	1	chr17_3143122
R1.044,R2.017,R3.055,P1.05,P2.04	Brd4	1	chr17_32202905
R1.095,R2.041,R3.011,P1.05,P2.04	Brd4	1	chr17_32238766
R1.020,R2.032,R3.063,P1.05,P2.04	Brd4	1	chr17_32260182
R1.029,R2.066,R3.042,P1.05,P2.04	Akap8	1	chr17_32316482
R1.017,R2.077,R3.008,P1.05,P2.04	Zfp799	1	chr17_32827149
R1.016,R2.012,R3.047,P1.05,P2.04	Gm49797	1	chr17_3301615
R1.001,R2.001,R3.030,P1.05,P2.04	Hnrnpm	1	chr17_33660318
R1.043,R2.093,R3.038,P1.05,P2.04	Hnrnpm	2	chr17_33664224
R1.046,R2.076,R3.070,P1.05,P2.04	Tiam2	1	chr17_3507326
R1.047,R2.014,R3.027,P1.05,P2.04	Bag6	1	chr17_35136182
R1.031,R2.025,R3.070,P1.05,P2.04	Mdc1	1	chr17_35849191
R1.048,R2.075,R3.078,P1.05,P2.04	Trim39	1	chr17_36262400
R1.034,R2.062,R3.094,P1.05,P2.04	Trim26	1	chr17_36854653
R1.033,R2.053,R3.015,P1.05,P2.04	Gabbr1	1	chr17_37056906
R1.032,R2.058,R3.045,P1.05,P2.04	CT010467.1	1	chr17_39846358
R1.048,R2.056,R3.064,P1.05,P2.04	CT010467.1	1	chr17_39846358
R1.048,R2.015,R3.041,P1.05,P2.04	CT010467.1	1	chr17_39846380
R1.046,R2.084,R3.002,P1.05,P2.04	CT010467.1	1	chr17_39846416
R1.021,R2.062,R3.022,P1.05,P2.04	CT010467.1	1	chr17_39846430
R1.014,R2.055,R3.081,P1.05,P2.04	CT010467.1	1	chr17_39846458
R1.031,R2.091,R3.090,P1.05,P2.04	CT010467.1	2	chr17_39846458
R1.085,R2.047,R3.011,P1.05,P2.04	CT010467.1	1	chr17_39846458
R1.017,R2.041,R3.060,P1.05,P2.04	CT010467.1	1	chr17_39846460
R1.033,R2.051,R3.081,P1.05,P2.04	CT010467.1	1	chr17_39846460
R1.032,R2.088,R3.074,P1.05,P2.04	CT010467.1	1	chr17_39846475
R1.006,R2.093,R3.034,P1.05,P2.04	CT010467.1	1	chr17_39846483
R1.006,R2.079,R3.006,P1.05,P2.04	CT010467.1	1	chr17_39846497
R1.018,R2.038,R3.007,P1.05,P2.04	CT010467.1	2	chr17_39846518
R1.076,R2.015,R3.061,P1.05,P2.04	CT010467.1	1	chr17_39846522
R1.056,R2.013,R3.047,P1.05,P2.04	CT010467.1	1	chr17_39846537
R1.007,R2.090,R3.087,P1.05,P2.04	CT010467.1	1	chr17_39846561
R1.045,R2.012,R3.009,P1.05,P2.04	CT010467.1	1	chr17_39846561
R1.045,R2.043,R3.055,P1.05,P2.04	CT010467.1	1	chr17_39846561
R1.008,R2.050,R3.009,P1.05,P2.04	CT010467.1	1	chr17_39846570
R1.004,R2.003,R3.023,P1.05,P2.04	CT010467.1	1	chr17_39846620
R1.001,R2.023,R3.052,P1.05,P2.04	CT010467.1	2	chr17_39846662
R1.029,R2.035,R3.087,P1.05,P2.04	CT010467.1	2	chr17_39846688
R1.009,R2.013,R3.030,P1.05,P2.04	CT010467.1	1	chr17_39846692
R1.021,R2.026,R3.005,P1.05,P2.04	CT010467.1	1	chr17_39846707
R1.027,R2.079,R3.035,P1.05,P2.04	CT010467.1	1	chr17_39846709
R1.028,R2.005,R3.006,P1.05,P2.04	CT010467.1	1	chr17_39846716
R1.003,R2.067,R3.036,P1.05,P2.04	CT010467.1	1	chr17_39846727
R1.039,R2.075,R3.066,P1.05,P2.04	CT010467.1	3	chr17_39846742
R1.029,R2.010,R3.040,P1.05,P2.04	CT010467.1	1	chr17_39846746
R1.032,R2.074,R3.064,P1.05,P2.04	CT010467.1	1	chr17_39846746
R1.046,R2.087,R3.046,P1.05,P2.04	CT010467.1	1	chr17_39846746
R1.031,R2.096,R3.095,P1.05,P2.04	CT010467.1	1	chr17_39846771
R1.015,R2.038,R3.038,P1.05,P2.04	CT010467.1	1	chr17_39846772
R1.018,R2.021,R3.083,P1.05,P2.04	CT010467.1	1	chr17_39846772
R1.028,R2.028,R3.035,P1.05,P2.04	CT010467.1	1	chr17_39846772
R1.009,R2.087,R3.006,P1.05,P2.04	CT010467.1	1	chr17_39846775
R1.002,R2.077,R3.035,P1.05,P2.04	CT010467.1	2	chr17_39846778
R1.021,R2.024,R3.017,P1.05,P2.04	CT010467.1	1	chr17_39846778
R1.010,R2.090,R3.039,P1.05,P2.04	CT010467.1	1	chr17_39846793
